"Content Interactions"
"Monday, January 19, 2015","5"
"Tuesday, January 20, 2015","12"
"Wednesday, January 21, 2015","5"
"Thursday, January 22, 2015","3"
"Friday, January 23, 2015","7"
"Saturday, January 24, 2015","5"
"Sunday, January 25, 2015","8"
"Monday, January 26, 2015","12"
"Tuesday, January 27, 2015","13"
"Wednesday, January 28, 2015","6"
"Thursday, January 29, 2015","8"
"Friday, January 30, 2015","43"
"Saturday, January 31, 2015","17"
"Sunday, February 1, 2015","15"
"Monday, February 2, 2015","12"
"Tuesday, February 3, 2015","12"
"Wednesday, February 4, 2015","6"
"Thursday, February 5, 2015","12"
"Friday, February 6, 2015","3"
"Saturday, February 7, 2015","10"
"Sunday, February 8, 2015","2"
"Monday, February 9, 2015","15"
"Tuesday, February 10, 2015","8"
"Wednesday, February 11, 2015","9"
"Thursday, February 12, 2015","4"
"Friday, February 13, 2015","18"
"Saturday, February 14, 2015","7"
"Sunday, February 15, 2015","8"
"Monday, February 16, 2015","5"
"Tuesday, February 17, 2015","5"
"Wednesday, February 18, 2015","3"
"Thursday, February 19, 2015","7"
"Friday, February 20, 2015","2"
"Saturday, February 21, 2015","8"
"Sunday, February 22, 2015","5"
"Monday, February 23, 2015","7"
"Tuesday, February 24, 2015","18"
"Wednesday, February 25, 2015","17"
"Thursday, February 26, 2015","4"
"Friday, February 27, 2015","9"
"Saturday, February 28, 2015","4"
"Sunday, March 1, 2015","8"
"Monday, March 2, 2015","3"
"Tuesday, March 3, 2015","6"
"Wednesday, March 4, 2015","10"
"Thursday, March 5, 2015","9"
"Friday, March 6, 2015","8"
"Saturday, March 7, 2015","3"
"Sunday, March 8, 2015","9"
"Monday, March 9, 2015","4"
"Tuesday, March 10, 2015","7"
"Wednesday, March 11, 2015","12"
"Thursday, March 12, 2015","6"
"Friday, March 13, 2015","5"
"Saturday, March 14, 2015","4"
"Sunday, March 15, 2015","4"
"Monday, March 16, 2015","5"
"Tuesday, March 17, 2015","3"
"Wednesday, March 18, 2015","5"
"Thursday, March 19, 2015","6"
"Friday, March 20, 2015","8"
"Saturday, March 21, 2015","2"
"Sunday, March 22, 2015","7"
"Monday, March 23, 2015","5"
"Tuesday, March 24, 2015","8"
"Wednesday, March 25, 2015","3"
"Thursday, March 26, 2015","5"
"Friday, March 27, 2015","7"
"Saturday, March 28, 2015","1"
"Sunday, March 29, 2015","12"
"Monday, March 30, 2015","2"
"Tuesday, March 31, 2015","10"
"Wednesday, April 1, 2015","4"
"Thursday, April 2, 2015","24"
"Friday, April 3, 2015","13"
"Saturday, April 4, 2015","12"
"Sunday, April 5, 2015","7"
"Monday, April 6, 2015","4"
"Tuesday, April 7, 2015","4"
"Wednesday, April 8, 2015","4"
"Thursday, April 9, 2015","5"
"Friday, April 10, 2015","10"
"Saturday, April 11, 2015","1"
"Sunday, April 12, 2015","4"
"Monday, April 13, 2015","4"
"Tuesday, April 14, 2015","6"
"Wednesday, April 15, 2015","8"
"Thursday, April 16, 2015","4"
"Friday, April 17, 2015","5"
"Saturday, April 18, 2015","8"
"Sunday, April 19, 2015","6"
"Monday, April 20, 2015","5"
"Tuesday, April 21, 2015","4"
"Wednesday, April 22, 2015","2"
"Thursday, April 23, 2015","6"
"Friday, April 24, 2015","2"
"Saturday, April 25, 2015","3"
"Sunday, April 26, 2015","4"
"Monday, April 27, 2015","7"
"Tuesday, April 28, 2015","2"
"Wednesday, April 29, 2015","6"
"Thursday, April 30, 2015","8"
"Friday, May 1, 2015","12"
"Saturday, May 2, 2015","10"
"Sunday, May 3, 2015","2"
"Monday, May 4, 2015","11"
"Tuesday, May 5, 2015","6"
"Wednesday, May 6, 2015","49"
"Thursday, May 7, 2015","27"
"Friday, May 8, 2015","14"
"Saturday, May 9, 2015","6"
"Sunday, May 10, 2015","2"
"Monday, May 11, 2015","10"
"Tuesday, May 12, 2015","8"
"Wednesday, May 13, 2015","9"
"Thursday, May 14, 2015","11"
"Friday, May 15, 2015","4"
"Saturday, May 16, 2015","5"
"Sunday, May 17, 2015","4"
"Monday, May 18, 2015","10"
"Tuesday, May 19, 2015","10"
"Wednesday, May 20, 2015","3"
"Thursday, May 21, 2015","3"
"Friday, May 22, 2015","2"
"Saturday, May 23, 2015","7"
"Sunday, May 24, 2015","9"
"Monday, May 25, 2015","7"
"Tuesday, May 26, 2015","4"
"Wednesday, May 27, 2015","8"
"Thursday, May 28, 2015","8"
"Friday, May 29, 2015","25"
"Saturday, May 30, 2015","9"
"Sunday, May 31, 2015","8"
"Monday, June 1, 2015","8"
"Tuesday, June 2, 2015","3"
"Wednesday, June 3, 2015","9"
"Thursday, June 4, 2015","9"
"Friday, June 5, 2015","8"
"Saturday, June 6, 2015","11"
"Sunday, June 7, 2015","7"
"Monday, June 8, 2015","7"
"Tuesday, June 9, 2015","5"
"Wednesday, June 10, 2015","6"
"Thursday, June 11, 2015","9"
"Friday, June 12, 2015","9"
"Saturday, June 13, 2015","4"
"Sunday, June 14, 2015","3"
"Monday, June 15, 2015","6"
"Tuesday, June 16, 2015","7"
"Wednesday, June 17, 2015","4"
"Thursday, June 18, 2015","8"
"Friday, June 19, 2015","8"
"Saturday, June 20, 2015","5"
"Sunday, June 21, 2015","6"
"Monday, June 22, 2015","8"
"Tuesday, June 23, 2015","8"
"Wednesday, June 24, 2015","13"
"Thursday, June 25, 2015","6"
"Friday, June 26, 2015","4"
"Saturday, June 27, 2015","4"
"Sunday, June 28, 2015","11"
"Monday, June 29, 2015","4"
"Tuesday, June 30, 2015","3"
"Wednesday, July 1, 2015","4"
"Thursday, July 2, 2015","3"
"Friday, July 3, 2015","6"
"Saturday, July 4, 2015","5"
"Sunday, July 5, 2015","6"
"Tuesday, July 7, 2015","8"
"Wednesday, July 8, 2015","5"
"Thursday, July 9, 2015","1"
"Friday, July 10, 2015","12"
"Saturday, July 11, 2015","9"
"Sunday, July 12, 2015","14"
"Monday, July 13, 2015","6"
"Tuesday, July 14, 2015","6"
"Wednesday, July 15, 2015","7"
"Thursday, July 16, 2015","9"
"Friday, July 17, 2015","5"
"Saturday, July 18, 2015","4"
"Sunday, July 19, 2015","7"
"Monday, July 20, 2015","8"
"Tuesday, July 21, 2015","6"
"Wednesday, July 22, 2015","3"
"Thursday, July 23, 2015","8"
"Friday, July 24, 2015","14"
"Saturday, July 25, 2015","7"
"Sunday, July 26, 2015","28"
"Monday, July 27, 2015","10"
"Tuesday, July 28, 2015","9"
"Wednesday, July 29, 2015","4"
"Thursday, July 30, 2015","5"
"Friday, July 31, 2015","4"
"Saturday, August 1, 2015","3"
"Sunday, August 2, 2015","5"
"Monday, August 3, 2015","8"
"Tuesday, August 4, 2015","7"
"Wednesday, August 5, 2015","5"
"Thursday, August 6, 2015","8"
"Friday, August 7, 2015","3"
"Saturday, August 8, 2015","6"
"Sunday, August 9, 2015","16"
"Monday, August 10, 2015","5"
"Tuesday, August 11, 2015","8"
"Wednesday, August 12, 2015","4"
"Thursday, August 13, 2015","6"
"Friday, August 14, 2015","3"
"Saturday, August 15, 2015","4"
"Sunday, August 16, 2015","4"
"Monday, August 17, 2015","12"
"Tuesday, August 18, 2015","7"
"Wednesday, August 19, 2015","305"
"Thursday, August 20, 2015","111"
"Friday, August 21, 2015","77"
"Saturday, August 22, 2015","45"
"Sunday, August 23, 2015","39"
"Monday, August 24, 2015","50"
"Tuesday, August 25, 2015","43"
"Wednesday, August 26, 2015","49"
"Thursday, August 27, 2015","38"
"Friday, August 28, 2015","42"
"Saturday, August 29, 2015","71"
"Sunday, August 30, 2015","48"
"Monday, August 31, 2015","150"
"Tuesday, September 1, 2015","78"
"Wednesday, September 2, 2015","77"
"Thursday, September 3, 2015","41"
"Friday, September 4, 2015","31"
"Saturday, September 5, 2015","21"
"Sunday, September 6, 2015","26"
"Monday, September 7, 2015","17"
"Tuesday, September 8, 2015","19"
"Wednesday, September 9, 2015","14"
"Thursday, September 10, 2015","42"
"Friday, September 11, 2015","26"
"Saturday, September 12, 2015","22"
"Sunday, September 13, 2015","19"
"Monday, September 14, 2015","21"
"Tuesday, September 15, 2015","19"
"Wednesday, September 16, 2015","21"
"Thursday, September 17, 2015","43"
"Friday, September 18, 2015","22"
"Saturday, September 19, 2015","19"
"Sunday, September 20, 2015","8"
"Monday, September 21, 2015","13"
"Tuesday, September 22, 2015","17"
"Wednesday, September 23, 2015","18"
"Thursday, September 24, 2015","13"
"Friday, September 25, 2015","11"
"Saturday, September 26, 2015","11"
"Sunday, September 27, 2015","14"
"Monday, September 28, 2015","11"
"Tuesday, September 29, 2015","12"
"Wednesday, September 30, 2015","8"
"Thursday, October 1, 2015","11"
"Friday, October 2, 2015","12"
"Saturday, October 3, 2015","4"
"Sunday, October 4, 2015","13"
"Monday, October 5, 2015","11"
"Tuesday, October 6, 2015","19"
"Wednesday, October 7, 2015","26"
"Thursday, October 8, 2015","132"
"Friday, October 9, 2015","70"
"Saturday, October 10, 2015","46"
"Sunday, October 11, 2015","64"
"Monday, October 12, 2015","62"
"Tuesday, October 13, 2015","33"
"Wednesday, October 14, 2015","53"
"Thursday, October 15, 2015","28"
"Friday, October 16, 2015","27"
"Saturday, October 17, 2015","18"
"Sunday, October 18, 2015","61"
"Monday, October 19, 2015","50"
"Tuesday, October 20, 2015","31"
"Wednesday, October 21, 2015","110"
"Thursday, October 22, 2015","24"
"Friday, October 23, 2015","30"
"Saturday, October 24, 2015","13"
"Sunday, October 25, 2015","16"
"Monday, October 26, 2015","6"
"Tuesday, October 27, 2015","11"
"Wednesday, October 28, 2015","10"
"Thursday, October 29, 2015","13"
"Friday, October 30, 2015","107"
"Saturday, October 31, 2015","34"
"Sunday, November 1, 2015","19"
"Monday, November 2, 2015","19"
"Tuesday, November 3, 2015","18"
"Wednesday, November 4, 2015","18"
"Thursday, November 5, 2015","17"
"Friday, November 6, 2015","14"
"Saturday, November 7, 2015","6"
"Sunday, November 8, 2015","14"
"Monday, November 9, 2015","16"
"Tuesday, November 10, 2015","9"
"Wednesday, November 11, 2015","14"
"Thursday, November 12, 2015","12"
"Friday, November 13, 2015","10"
"Saturday, November 14, 2015","9"
"Sunday, November 15, 2015","13"
"Monday, November 16, 2015","18"
"Tuesday, November 17, 2015","18"
"Wednesday, November 18, 2015","8"
"Thursday, November 19, 2015","23"
"Friday, November 20, 2015","6"
"Saturday, November 21, 2015","17"
"Sunday, November 22, 2015","14"
"Monday, November 23, 2015","16"
"Tuesday, November 24, 2015","12"
"Wednesday, November 25, 2015","11"
"Thursday, November 26, 2015","4"
"Friday, November 27, 2015","53"
"Saturday, November 28, 2015","88"
"Sunday, November 29, 2015","41"
"Monday, November 30, 2015","37"
"Tuesday, December 1, 2015","38"
"Wednesday, December 2, 2015","19"
"Thursday, December 3, 2015","26"
"Friday, December 4, 2015","7"
"Saturday, December 5, 2015","15"
"Sunday, December 6, 2015","8"
"Monday, December 7, 2015","10"
"Tuesday, December 8, 2015","73"
"Wednesday, December 9, 2015","22"
"Thursday, December 10, 2015","14"
"Friday, December 11, 2015","3"
"Saturday, December 12, 2015","6"
"Sunday, December 13, 2015","13"
"Monday, December 14, 2015","10"
"Tuesday, December 15, 2015","11"
"Wednesday, December 16, 2015","14"
"Thursday, December 17, 2015","7"
"Friday, December 18, 2015","12"
"Saturday, December 19, 2015","7"
"Sunday, December 20, 2015","10"
"Monday, December 21, 2015","5"
"Tuesday, December 22, 2015","6"
"Wednesday, December 23, 2015","3"
"Thursday, December 24, 2015","8"
"Friday, December 25, 2015","10"
"Saturday, December 26, 2015","14"
"Sunday, December 27, 2015","20"
"Monday, December 28, 2015","48"
"Tuesday, December 29, 2015","29"
"Wednesday, December 30, 2015","18"
"Thursday, December 31, 2015","10"
"Friday, January 1, 2016","34"
"Saturday, January 2, 2016","30"
"Sunday, January 3, 2016","23"
"Monday, January 4, 2016","18"
"Tuesday, January 5, 2016","12"
"Wednesday, January 6, 2016","7"
"Thursday, January 7, 2016","17"
"Friday, January 8, 2016","13"
"Saturday, January 9, 2016","9"
"Sunday, January 10, 2016","5"
"Monday, January 11, 2016","13"
"Tuesday, January 12, 2016","8"
"Wednesday, January 13, 2016","17"
"Thursday, January 14, 2016","8"
"Friday, January 15, 2016","5"
"Saturday, January 16, 2016","9"
"Sunday, January 17, 2016","11"
"Monday, January 18, 2016","16"
"Tuesday, January 19, 2016","14"
"Wednesday, January 20, 2016","15"
"Thursday, January 21, 2016","7"
"Friday, January 22, 2016","7"
"Saturday, January 23, 2016","7"
"Sunday, January 24, 2016","7"
"Monday, January 25, 2016","9"
"Tuesday, January 26, 2016","3"
"Wednesday, January 27, 2016","13"
"Thursday, January 28, 2016","13"
""
"# ------------------------------------"
"# Total"
"# ------------------------------------"
"Unique Known Users","Plays","Edits","Shares (Viral)","Downloads","Reports of Abuse"
"3","8316","","","301",""
""
"# ------------------------------------"
"# Table","","Total Count","3"
"# ------------------------------------"
"User ID","Plays","Edits","Shares (Viral)","Downloads","Reports of Abuse"
"Unknown","8039","","","274",""
"bmericle","2","","","15",""
"Unknown","275","","","12",""
