"Top Content"
"Tuesday, November 18, 2014","2"
"Thursday, November 20, 2014","3"
"Friday, November 21, 2014","5"
"Saturday, November 22, 2014","4"
"Sunday, November 23, 2014","1"
"Tuesday, November 25, 2014","1"
"Wednesday, November 26, 2014","3"
"Thursday, November 27, 2014","1"
"Friday, November 28, 2014","5"
"Sunday, November 30, 2014","1"
"Monday, December 1, 2014","6"
"Tuesday, December 2, 2014","4"
"Wednesday, December 3, 2014","4"
"Thursday, December 4, 2014","4"
"Friday, December 5, 2014","2"
"Saturday, December 6, 2014","3"
"Monday, December 8, 2014","1"
"Tuesday, December 9, 2014","5"
"Wednesday, December 10, 2014","2"
"Thursday, December 11, 2014","2"
"Friday, December 12, 2014","1"
"Saturday, December 13, 2014","2"
"Thursday, December 18, 2014","1"
"Friday, December 19, 2014","1"
"Sunday, December 21, 2014","1"
"Monday, December 22, 2014","1"
"Wednesday, December 24, 2014","1"
"Thursday, December 25, 2014","1"
"Friday, December 26, 2014","2"
"Saturday, December 27, 2014","2"
"Monday, December 29, 2014","2"
"Tuesday, December 30, 2014","5"
"Thursday, January 1, 2015","1"
"Friday, January 2, 2015","0"
"Sunday, January 4, 2015","2"
"Monday, January 5, 2015","1"
"Tuesday, January 6, 2015","5"
"Friday, January 9, 2015","3"
"Saturday, January 10, 2015","3"
"Sunday, January 11, 2015","1"
"Monday, January 12, 2015","1"
"Wednesday, January 14, 2015","3"
"Thursday, January 15, 2015","2"
"Sunday, January 18, 2015","4"
"Monday, January 19, 2015","3"
"Friday, January 23, 2015","2"
"Saturday, January 24, 2015","2"
"Monday, January 26, 2015","2"
"Tuesday, January 27, 2015","2"
"Wednesday, January 28, 2015","1"
"Thursday, January 29, 2015","2"
"Saturday, January 31, 2015","3"
"Sunday, February 1, 2015","2"
"Monday, February 2, 2015","3"
"Tuesday, February 3, 2015","4"
"Wednesday, February 4, 2015","6"
"Thursday, February 5, 2015","4"
"Friday, February 6, 2015","1"
"Friday, February 13, 2015","3"
"Saturday, February 14, 2015","3"
"Sunday, February 15, 2015","3"
"Tuesday, February 17, 2015","1"
"Wednesday, February 18, 2015","2"
"Thursday, February 19, 2015","3"
"Saturday, February 21, 2015","3"
"Sunday, February 22, 2015","1"
"Tuesday, February 24, 2015","0"
"Wednesday, February 25, 2015","1"
"Thursday, February 26, 2015","4"
"Sunday, March 1, 2015","1"
"Wednesday, March 4, 2015","2"
"Thursday, March 5, 2015","1"
"Sunday, March 8, 2015","7"
"Tuesday, March 10, 2015","2"
"Wednesday, March 11, 2015","2"
"Thursday, March 12, 2015","1"
"Friday, March 13, 2015","1"
"Sunday, March 15, 2015","3"
"Monday, March 16, 2015","1"
"Wednesday, March 18, 2015","1"
"Saturday, March 21, 2015","1"
"Sunday, March 22, 2015","1"
"Tuesday, March 24, 2015","1"
"Wednesday, March 25, 2015","2"
"Thursday, March 26, 2015","1"
"Sunday, March 29, 2015","1"
"Wednesday, April 1, 2015","1"
"Friday, April 3, 2015","2"
"Saturday, April 4, 2015","1"
"Sunday, April 5, 2015","1"
"Monday, April 6, 2015","1"
"Tuesday, April 7, 2015","5"
"Saturday, April 11, 2015","1"
"Monday, April 13, 2015","2"
"Tuesday, April 14, 2015","1"
"Wednesday, April 15, 2015","1"
"Thursday, April 16, 2015","1"
"Tuesday, April 21, 2015","2"
"Thursday, April 23, 2015","1"
"Saturday, April 25, 2015","1"
"Sunday, April 26, 2015","1"
"Monday, April 27, 2015","3"
"Tuesday, April 28, 2015","1"
"Thursday, April 30, 2015","1"
"Friday, May 1, 2015","4"
"Saturday, May 2, 2015","1"
"Sunday, May 3, 2015","2"
"Monday, May 4, 2015","2"
"Tuesday, May 5, 2015","1"
"Wednesday, May 6, 2015","7"
"Thursday, May 7, 2015","5"
"Friday, May 8, 2015","3"
"Saturday, May 9, 2015","3"
"Monday, May 11, 2015","3"
"Tuesday, May 12, 2015","1"
"Thursday, May 14, 2015","1"
"Friday, May 15, 2015","1"
"Saturday, May 16, 2015","2"
"Monday, May 18, 2015","1"
"Tuesday, May 19, 2015","1"
"Wednesday, May 20, 2015","1"
"Thursday, May 21, 2015","1"
"Saturday, May 23, 2015","1"
"Sunday, May 24, 2015","1"
"Tuesday, May 26, 2015","1"
"Wednesday, May 27, 2015","1"
"Friday, May 29, 2015","1"
"Sunday, May 31, 2015","1"
"Monday, June 1, 2015","3"
"Tuesday, June 2, 2015","1"
"Wednesday, June 3, 2015","1"
"Thursday, June 4, 2015","5"
"Friday, June 5, 2015","2"
"Saturday, June 6, 2015","1"
"Monday, June 8, 2015","3"
"Thursday, June 11, 2015","1"
"Friday, June 12, 2015","3"
"Monday, June 15, 2015","1"
"Tuesday, June 16, 2015","2"
"Thursday, June 18, 2015","1"
"Saturday, June 20, 2015","4"
"Monday, June 22, 2015","2"
"Tuesday, June 23, 2015","1"
"Wednesday, June 24, 2015","1"
"Saturday, June 27, 2015","1"
"Sunday, June 28, 2015","2"
"Sunday, July 5, 2015","1"
"Wednesday, July 8, 2015","1"
"Friday, July 10, 2015","2"
"Saturday, July 11, 2015","1"
"Tuesday, July 14, 2015","2"
"Wednesday, July 15, 2015","1"
"Thursday, July 16, 2015","2"
"Saturday, July 18, 2015","2"
"Sunday, July 19, 2015","2"
"Wednesday, July 22, 2015","1"
"Friday, July 24, 2015","2"
"Sunday, July 26, 2015","2"
"Monday, July 27, 2015","3"
"Tuesday, July 28, 2015","1"
"Wednesday, July 29, 2015","1"
"Thursday, July 30, 2015","1"
"Sunday, August 2, 2015","2"
"Monday, August 3, 2015","1"
"Tuesday, August 4, 2015","1"
"Wednesday, August 5, 2015","2"
"Thursday, August 6, 2015","1"
"Friday, August 7, 2015","1"
"Saturday, August 8, 2015","1"
"Monday, August 10, 2015","1"
"Monday, August 17, 2015","2"
"Wednesday, August 19, 2015","14"
"Thursday, August 20, 2015","7"
"Friday, August 21, 2015","5"
"Saturday, August 22, 2015","4"
"Sunday, August 23, 2015","2"
"Monday, August 24, 2015","7"
"Tuesday, August 25, 2015","4"
"Wednesday, August 26, 2015","16"
"Thursday, August 27, 2015","8"
"Friday, August 28, 2015","2"
"Saturday, August 29, 2015","7"
"Sunday, August 30, 2015","3"
"Monday, August 31, 2015","13"
"Tuesday, September 1, 2015","9"
"Wednesday, September 2, 2015","11"
"Thursday, September 3, 2015","10"
"Friday, September 4, 2015","8"
"Saturday, September 5, 2015","4"
"Sunday, September 6, 2015","6"
"Monday, September 7, 2015","7"
"Wednesday, September 9, 2015","9"
"Thursday, September 10, 2015","6"
"Friday, September 11, 2015","3"
"Saturday, September 12, 2015","6"
"Sunday, September 13, 2015","5"
"Monday, September 14, 2015","9"
"Tuesday, September 15, 2015","3"
"Thursday, September 17, 2015","4"
"Friday, September 18, 2015","6"
"Saturday, September 19, 2015","5"
"Monday, September 21, 2015","3"
"Tuesday, September 22, 2015","4"
"Thursday, September 24, 2015","7"
"Friday, September 25, 2015","5"
"Sunday, September 27, 2015","1"
"Monday, September 28, 2015","2"
"Tuesday, September 29, 2015","2"
"Thursday, October 1, 2015","1"
"Saturday, October 3, 2015","1"
"Monday, October 5, 2015","1"
"Tuesday, October 6, 2015","3"
"Wednesday, October 7, 2015","1"
"Thursday, October 8, 2015","5"
"Friday, October 9, 2015","2"
"Saturday, October 10, 2015","5"
"Sunday, October 11, 2015","11"
"Monday, October 12, 2015","5"
"Tuesday, October 13, 2015","3"
"Wednesday, October 14, 2015","4"
"Thursday, October 15, 2015","2"
"Friday, October 16, 2015","5"
"Saturday, October 17, 2015","3"
"Sunday, October 18, 2015","7"
"Monday, October 19, 2015","5"
"Tuesday, October 20, 2015","1"
"Wednesday, October 21, 2015","7"
"Thursday, October 22, 2015","4"
"Friday, October 23, 2015","9"
"Saturday, October 24, 2015","5"
"Sunday, October 25, 2015","4"
"Monday, October 26, 2015","1"
"Tuesday, October 27, 2015","4"
"Wednesday, October 28, 2015","5"
"Thursday, October 29, 2015","3"
"Friday, October 30, 2015","3"
"Saturday, October 31, 2015","2"
"Sunday, November 1, 2015","1"
"Monday, November 2, 2015","3"
"Tuesday, November 3, 2015","6"
"Wednesday, November 4, 2015","4"
"Thursday, November 5, 2015","6"
"Friday, November 6, 2015","1"
"Saturday, November 7, 2015","1"
"Sunday, November 8, 2015","2"
"Wednesday, November 11, 2015","1"
"Thursday, November 12, 2015","2"
"Friday, November 13, 2015","1"
"Saturday, November 14, 2015","0"
"Sunday, November 15, 2015","4"
"Monday, November 16, 2015","2"
"Tuesday, November 17, 2015","1"
"Thursday, November 19, 2015","4"
"Friday, November 20, 2015","4"
"Saturday, November 21, 2015","4"
"Sunday, November 22, 2015","3"
"Monday, November 23, 2015","2"
"Tuesday, November 24, 2015","5"
"Thursday, November 26, 2015","0"
"Friday, November 27, 2015","3"
"Saturday, November 28, 2015","10"
"Sunday, November 29, 2015","3"
"Monday, November 30, 2015","3"
"Tuesday, December 1, 2015","8"
"Wednesday, December 2, 2015","4"
"Thursday, December 3, 2015","4"
"Friday, December 4, 2015","2"
"Saturday, December 5, 2015","3"
"Sunday, December 6, 2015","0"
"Monday, December 7, 2015","2"
"Tuesday, December 8, 2015","4"
"Wednesday, December 9, 2015","2"
"Thursday, December 10, 2015","5"
"Friday, December 11, 2015","1"
"Saturday, December 12, 2015","4"
"Sunday, December 13, 2015","2"
"Monday, December 14, 2015","2"
"Tuesday, December 15, 2015","3"
"Wednesday, December 16, 2015","3"
"Friday, December 18, 2015","2"
"Saturday, December 19, 2015","3"
"Sunday, December 20, 2015","3"
"Monday, December 21, 2015","8"
"Tuesday, December 22, 2015","4"
"Wednesday, December 23, 2015","2"
"Thursday, December 24, 2015","2"
"Friday, December 25, 2015","2"
"Saturday, December 26, 2015","1"
"Sunday, December 27, 2015","2"
"Monday, December 28, 2015","11"
"Tuesday, December 29, 2015","5"
"Wednesday, December 30, 2015","4"
"Friday, January 1, 2016","3"
"Saturday, January 2, 2016","1"
"Sunday, January 3, 2016","3"
"Monday, January 4, 2016","4"
"Tuesday, January 5, 2016","1"
"Wednesday, January 6, 2016","2"
"Thursday, January 7, 2016","8"
"Friday, January 8, 2016","2"
"Saturday, January 9, 2016","4"
"Sunday, January 10, 2016","4"
"Monday, January 11, 2016","3"
"Tuesday, January 12, 2016","3"
"Wednesday, January 13, 2016","1"
"Thursday, January 14, 2016","2"
"Monday, January 18, 2016","1"
"Tuesday, January 19, 2016","1"
"Wednesday, January 20, 2016","4"
"Thursday, January 21, 2016","0"
"Friday, January 22, 2016","2"
"Saturday, January 23, 2016","2"
"Monday, January 25, 2016","4"
"Tuesday, January 26, 2016","1"
"Wednesday, January 27, 2016","1"
""
"# ------------------------------------"
"# Total"
"# ------------------------------------"
"Unique Known Users","Unique Videos","Plays","Minutes Viewed","Avg. View Time","Avg. View Drop-off","Player Impressions","Play to Impression Ratio"
"2","1","1081","12827.881","11.8666799","0.57076781","1165","0.9279"
""
"# ------------------------------------"
"# Table","","Total Count","2"
"# ------------------------------------"
"User ID","Unique Videos","Plays","Minutes Viewed","Avg. View Time","Avg. View Drop-off","Player Impressions","Play to Impression Ratio"
"Unknown","1","43","396.470","9.2202326","0.44186047","43","1.0000"
"Unknown","1","1038","12431.411","11.9763112","0.57610790","1122","0.9251"
