"Content Interactions"
"Thursday, July 30, 2015","27"
"Friday, July 31, 2015","30"
"Saturday, August 1, 2015","20"
"Sunday, August 2, 2015","31"
"Monday, August 3, 2015","38"
"Tuesday, August 4, 2015","31"
"Wednesday, August 5, 2015","52"
"Thursday, August 6, 2015","45"
"Friday, August 7, 2015","15"
"Saturday, August 8, 2015","22"
"Sunday, August 9, 2015","42"
"Monday, August 10, 2015","33"
"Tuesday, August 11, 2015","37"
"Wednesday, August 12, 2015","16"
"Thursday, August 13, 2015","30"
"Friday, August 14, 2015","12"
"Saturday, August 15, 2015","14"
"Sunday, August 16, 2015","14"
"Monday, August 17, 2015","48"
"Tuesday, August 18, 2015","17"
"Wednesday, August 19, 2015","729"
"Thursday, August 20, 2015","320"
"Friday, August 21, 2015","224"
"Saturday, August 22, 2015","140"
"Sunday, August 23, 2015","130"
"Monday, August 24, 2015","131"
"Tuesday, August 25, 2015","131"
"Wednesday, August 26, 2015","186"
"Thursday, August 27, 2015","153"
"Friday, August 28, 2015","154"
"Saturday, August 29, 2015","229"
"Sunday, August 30, 2015","151"
"Monday, August 31, 2015","444"
"Tuesday, September 1, 2015","260"
"Wednesday, September 2, 2015","229"
"Thursday, September 3, 2015","203"
"Friday, September 4, 2015","158"
"Saturday, September 5, 2015","89"
"Sunday, September 6, 2015","108"
"Monday, September 7, 2015","101"
"Tuesday, September 8, 2015","82"
"Wednesday, September 9, 2015","82"
"Thursday, September 10, 2015","147"
"Friday, September 11, 2015","105"
"Saturday, September 12, 2015","106"
"Sunday, September 13, 2015","78"
"Monday, September 14, 2015","132"
"Tuesday, September 15, 2015","81"
"Wednesday, September 16, 2015","74"
"Thursday, September 17, 2015","148"
"Friday, September 18, 2015","90"
"Saturday, September 19, 2015","63"
"Sunday, September 20, 2015","43"
"Monday, September 21, 2015","64"
"Tuesday, September 22, 2015","58"
"Wednesday, September 23, 2015","52"
"Thursday, September 24, 2015","59"
"Friday, September 25, 2015","45"
"Saturday, September 26, 2015","44"
"Sunday, September 27, 2015","56"
"Monday, September 28, 2015","66"
"Tuesday, September 29, 2015","49"
"Wednesday, September 30, 2015","25"
"Thursday, October 1, 2015","51"
"Friday, October 2, 2015","35"
"Saturday, October 3, 2015","26"
"Sunday, October 4, 2015","38"
"Monday, October 5, 2015","38"
"Tuesday, October 6, 2015","66"
"Wednesday, October 7, 2015","93"
"Thursday, October 8, 2015","299"
"Friday, October 9, 2015","156"
"Saturday, October 10, 2015","130"
"Sunday, October 11, 2015","173"
"Monday, October 12, 2015","178"
"Tuesday, October 13, 2015","94"
"Wednesday, October 14, 2015","163"
"Thursday, October 15, 2015","100"
"Friday, October 16, 2015","110"
"Saturday, October 17, 2015","60"
"Sunday, October 18, 2015","169"
"Monday, October 19, 2015","150"
"Tuesday, October 20, 2015","97"
"Wednesday, October 21, 2015","284"
"Thursday, October 22, 2015","100"
"Friday, October 23, 2015","112"
"Saturday, October 24, 2015","66"
"Sunday, October 25, 2015","54"
"Monday, October 26, 2015","62"
"Tuesday, October 27, 2015","74"
"Wednesday, October 28, 2015","65"
"Thursday, October 29, 2015","46"
"Friday, October 30, 2015","333"
"Saturday, October 31, 2015","102"
"Sunday, November 1, 2015","66"
"Monday, November 2, 2015","78"
"Tuesday, November 3, 2015","72"
"Wednesday, November 4, 2015","70"
"Thursday, November 5, 2015","77"
"Friday, November 6, 2015","37"
"Saturday, November 7, 2015","56"
"Sunday, November 8, 2015","47"
"Monday, November 9, 2015","39"
"Tuesday, November 10, 2015","36"
"Wednesday, November 11, 2015","52"
"Thursday, November 12, 2015","48"
"Friday, November 13, 2015","22"
"Saturday, November 14, 2015","36"
"Sunday, November 15, 2015","37"
"Monday, November 16, 2015","57"
"Tuesday, November 17, 2015","61"
"Wednesday, November 18, 2015","33"
"Thursday, November 19, 2015","68"
"Friday, November 20, 2015","41"
"Saturday, November 21, 2015","73"
"Sunday, November 22, 2015","52"
"Monday, November 23, 2015","45"
"Tuesday, November 24, 2015","70"
"Wednesday, November 25, 2015","35"
"Thursday, November 26, 2015","19"
"Friday, November 27, 2015","139"
"Saturday, November 28, 2015","287"
"Sunday, November 29, 2015","134"
"Monday, November 30, 2015","110"
"Tuesday, December 1, 2015","114"
"Wednesday, December 2, 2015","85"
"Thursday, December 3, 2015","90"
"Friday, December 4, 2015","29"
"Saturday, December 5, 2015","76"
"Sunday, December 6, 2015","35"
"Monday, December 7, 2015","55"
"Tuesday, December 8, 2015","257"
"Wednesday, December 9, 2015","77"
"Thursday, December 10, 2015","72"
"Friday, December 11, 2015","33"
"Saturday, December 12, 2015","38"
"Sunday, December 13, 2015","48"
"Monday, December 14, 2015","61"
"Tuesday, December 15, 2015","52"
"Wednesday, December 16, 2015","73"
"Thursday, December 17, 2015","38"
"Friday, December 18, 2015","39"
"Saturday, December 19, 2015","46"
"Sunday, December 20, 2015","48"
"Monday, December 21, 2015","37"
"Tuesday, December 22, 2015","62"
"Wednesday, December 23, 2015","28"
"Thursday, December 24, 2015","44"
"Friday, December 25, 2015","32"
"Saturday, December 26, 2015","57"
"Sunday, December 27, 2015","59"
"Monday, December 28, 2015","198"
"Tuesday, December 29, 2015","148"
"Wednesday, December 30, 2015","98"
"Thursday, December 31, 2015","36"
"Friday, January 1, 2016","150"
"Saturday, January 2, 2016","86"
"Sunday, January 3, 2016","77"
"Monday, January 4, 2016","105"
"Tuesday, January 5, 2016","51"
"Wednesday, January 6, 2016","51"
"Thursday, January 7, 2016","89"
"Friday, January 8, 2016","58"
"Saturday, January 9, 2016","40"
"Sunday, January 10, 2016","56"
"Monday, January 11, 2016","72"
"Tuesday, January 12, 2016","39"
"Wednesday, January 13, 2016","61"
"Thursday, January 14, 2016","33"
"Friday, January 15, 2016","12"
"Saturday, January 16, 2016","15"
"Sunday, January 17, 2016","38"
"Monday, January 18, 2016","49"
"Tuesday, January 19, 2016","53"
"Wednesday, January 20, 2016","64"
"Thursday, January 21, 2016","38"
"Friday, January 22, 2016","31"
"Saturday, January 23, 2016","48"
"Sunday, January 24, 2016","46"
"Monday, January 25, 2016","30"
"Tuesday, January 26, 2016","20"
"Wednesday, January 27, 2016","42"
"Thursday, January 28, 2016","56"
"Friday, January 29, 2016","2"
""
"# ------------------------------------"
"# Total"
"# ------------------------------------"
"Plays","Edits","Shares (Viral)","Downloads","Reports of Abuse"
"30817","","","573",""
""
"# ------------------------------------"
"# Table","","Total Count","19"
"# ------------------------------------"
"Object Id","Entry Name","Plays","Edits","Shares (Viral)","Downloads","Reports of Abuse"
"0_m7q749qy","What Can You Do With Python?","8316","","","301",""
"0_x7ieydcr","Python Basic Data Types","7275","","","114",""
"0_re50qao9","Environment Setup","6496","","","37",""
"0_n8i4jpo1","Making Choices: booleans, if/elif/else, compound conditionals.","1081","","","19",""
"0_ztd4hcpz","Lists","891","","","16",""
"0_ac3kyp3h","Loops","759","","","12",""
"0_fmj2ysrg","Dictionaries","659","","","8",""
"0_z00rod5x","Reading From and Writing To Files","578","","","5",""
"0_5ugx8ms2","Python Scripts and Files","572","","","5",""
"0_5dm4kjov","Modules","570","","","5",""
"0_8n32d8o2","State Capitals Quizzer","507","","","5",""
"0_2odivx5u","Command Line Navigation","505","","","6",""
"0_z7oiifpj","While Loop","494","","","6",""
"0_sf8ceu2v","Classes","426","","","13",""
"0_jlzhs5a7","Functions","423","","","5",""
"0_adamkkdd","Files Practice: Flashcard Quizzer","421","","","4",""
"0_lmtnfrg8","Functions Practice: Wordplay","357","","","4",""
"0_c4gl5ufp","Scrabble Cheater","267","","","4",""
"0_hakdijtt","Course Closing","220","","","4",""
